t;U;V;Lx;β;δ;v;Q;ΔT
1.0;4.0;0.04;256.0;100.0;0.046917517555819355;Dict("m" => 0.03136913620811563, "w0" => 0.10034935780791793, "wp" => 1.281864768752374e-24);Dict("m" => 0.9721803071232465, "w0" => 0.03346979049717591, "wp" => 3.167868294419089e-18);160.955472941
1.0;4.0;0.04;256.0;100.0;0.048986483073060735;Dict("m" => 0.024184575792262353, "w0" => 0.10051355329886819, "wp" => 3.655948284428946e-28);Dict("m" => 0.9772487952345449, "w0" => 0.02596201701399181, "wp" => 9.020054402736337e-22);201.154670825
1.0;4.0;0.08;256.0;100.0;0.011028210151304008;Dict("m" => 0.10065991801744714, "w0" => 0.09671724531238374, "wp" => 1.9276133696454476e-11);Dict("m" => 0.8373777944564731, "w0" => 0.09896471638112803, "wp" => 2.4527496839100857e-5);68.763106134
1.0;4.0;0.08;256.0;100.0;0.013097175668545387;Dict("m" => 0.09836230665913934, "w0" => 0.0968629257583082, "wp" => 1.9879191815134015e-11);Dict("m" => 0.875175213976287, "w0" => 0.10109843219571757, "wp" => 2.5256204413364538e-5);68.665077157
1.0;4.0;0.08;256.0;100.0;0.015166141185786765;Dict("m" => 0.09578158228542703, "w0" => 0.0970369473258262, "wp" => 7.946618459757452e-12);Dict("m" => 0.888485925806537, "w0" => 0.09929517657950027, "wp" => 1.0077648085808787e-5);76.14172971
1.0;4.0;0.08;256.0;100.0;0.017235106703028146;Dict("m" => 0.0936183919470437, "w0" => 0.09716028323163034, "wp" => 1.0391111026458982e-11);Dict("m" => 0.849936115580735, "w0" => 0.09346546848323922, "wp" => 1.3160704571646624e-5);71.084957661
1.0;4.0;0.08;256.0;100.0;0.019304072220269523;Dict("m" => 0.09091289058613446, "w0" => 0.09733886219775764, "wp" => 4.32061414067183e-7);Dict("m" => 0.9474270800792495, "w0" => 0.1215993807576754, "wp" => 0.5462001064188029);36.494601766
1.0;4.0;0.08;256.0;100.0;0.021373037737510904;Dict("m" => 0.0886810617026568, "w0" => 0.09746265610616443, "wp" => 5.767523332086221e-12);Dict("m" => 0.934322618271477, "w0" => 0.09741638517260509, "wp" => 7.281749173006312e-6);73.470508818
1.0;4.0;0.08;256.0;100.0;0.023442003254752285;Dict("m" => 0.08612523901198423, "w0" => 0.09761627127833694, "wp" => 9.13261377418116e-12);Dict("m" => 0.9979264397404208, "w0" => 0.10111910305921068, "wp" => 1.1511890348453852e-5);75.815629491
1.0;4.0;0.08;256.0;100.0;0.025510968771993662;Dict("m" => 0.08316956388968208, "w0" => 0.09780427834911515, "wp" => 1.5150780991948423e-11);Dict("m" => 0.9337874995050954, "w0" => 0.09088074656452005, "wp" => 1.9060618354526956e-5);64.885174525
1.0;4.0;0.08;256.0;100.0;0.027579934289235043;Dict("m" => 0.08077524440010027, "w0" => 0.09793206043565172, "wp" => 2.7165143291980286e-12);Dict("m" => 0.9789137272635251, "w0" => 0.09309285343095386, "wp" => 3.4130178170632864e-6);78.429328183
