t,U,V,Lx,β,δ,v,Q,ΔT,μ
1.0,4.0,0.4,256.0,100.0,0.2,"Dict(""m"" => 9.688460550447385e-5, ""w0"" => 0.08983526231663116, ""wp"" => 1.5515656200786176e-10)","Dict(""m"" => 0.8318254762575806, ""w0"" => 0.0007215455512243896, ""wp"" => 4.007494897157021e-5)",62.798086191,1.0211321008632757
1.0,4.0,0.4,256.0,100.0,0.25,"Dict(""m"" => 4.701308682202975e-5, ""w0"" => 0.08204884589267845, ""wp"" => 9.199165210095701e-9)","Dict(""m"" => 0.7487113288348449, ""w0"" => 0.0006740858733700339, ""wp"" => 0.0026189704917866713)",46.139601715,1.392443969583372
1.0,4.0,0.4,256.0,100.0,0.3,"Dict(""m"" => 3.258825313029039e-5, ""w0"" => 0.07175145803669218, ""wp"" => 1.6273501453082947e-8)","Dict(""m"" => 0.8767824859721709, ""w0"" => 0.004611636624241022, ""wp"" => 0.005344623268158172)",41.740163897,1.8092111151078107
1.0,4.0,0.4,256.0,100.0,0.35,"Dict(""m"" => 2.1284318215364074e-5, ""w0"" => 0.058675412535834276, ""wp"" => 1.1123148268654368e-6)","Dict(""m"" => 0.9628122782658609, ""w0"" => 0.4370414329468719, ""wp"" => 0.45167256218375357)",32.625476509,2.27450641266641
1.0,4.0,0.4,256.0,100.0,0.4,"Dict(""m"" => 3.591096956430804e-6, ""w0"" => 0.042547452951174694, ""wp"" => 1.1705018157514946e-6)","Dict(""m"" => 0.29459296317576306, ""w0"" => 0.6893045025629235, ""wp"" => 0.6643335659916667)",30.224528437,2.791392544467629
1.0,4.0,0.4,256.0,100.0,0.45,"Dict(""m"" => 1.657426229766766e-6, ""w0"" => 0.0230856193049717, ""wp"" => 2.6497022108367724e-8)","Dict(""m"" => 0.3196350855475071, ""w0"" => 0.5325036001657679, ""wp"" => 0.028163742590493156)",31.920088954,3.3647356120750196
1.0,4.0,0.5,256.0,100.0,0.0,"Dict(""m"" => 0.1767639313196151, ""w0"" => 0.08103578323354826, ""wp"" => 8.039261324769195e-8)","Dict(""m"" => 0.7814658136506836, ""w0"" => 0.2749959563623505, ""wp"" => 0.018233683269582125)",6.183970355,-1.0
1.0,4.0,0.5,256.0,100.0,0.05,"Dict(""m"" => 0.1349502270349714, ""w0"" => 0.08643046711165435, ""wp"" => 2.489268894443551e-9)","Dict(""m"" => 0.8364097267354875, ""w0"" => 0.23657641734814439, ""wp"" => 0.0005262379672918524)",52.573492179,1.097620391494748
1.0,4.0,0.5,256.0,100.0,0.1,"Dict(""m"" => 0.07797651117998311, ""w0"" => 0.0931356291653211, ""wp"" => 1.735887531841372e-12)","Dict(""m"" => 0.9256483722513975, ""w0"" => 0.15202659034013744, ""wp"" => 3.3805059643971045e-7)",88.498020669,0.7454310844137669
1.0,4.0,0.5,256.0,100.0,0.15,"Dict(""m"" => 0.0005343727525341133, ""w0"" => 0.09537538011987133, ""wp"" => 1.0666299369870018e-19)","Dict(""m"" => 0.9790509366965723, ""w0"" => 0.001504751895864409, ""wp"" => 2.023372866954943e-14)",155.556528302,0.6868773849516379
1.0,4.0,0.5,256.0,100.0,0.2,"Dict(""m"" => 0.00013539287104465103, ""w0"" => 0.08983519077020671, ""wp"" => 1.423398097409505e-10)","Dict(""m"" => 0.8897004902963078, ""w0"" => 0.0007910146199163748, ""wp"" => 2.8842303399724373e-5)",64.062883338,1.0116190979196746
1.0,4.0,0.5,256.0,100.0,0.25,"Dict(""m"" => 6.814633194355723e-5, ""w0"" => 0.0820487929118827, ""wp"" => 5.533434632840497e-9)","Dict(""m"" => 0.8951060534650067, ""w0"" => 0.0017930235421403928, ""wp"" => 0.0012381470382125308)",51.906452119,1.3806335034646118
