# U, t, Lx, β, δ, m, Q, ΔT [calculated @ 2025-08-07T11:47:41.273]
5.5,0.18181818181818182,128.0,1.0,0.05,2.1769419474880105e-5,0.6693687624629849,1.866673683
5.5,0.18181818181818182,128.0,1.0,0.1,2.7529181261544786e-5,0.8786782975224505,1.779293824
5.5,0.18181818181818182,128.0,1.0,0.15,1.9474331511684783e-5,0.6640517248331633,1.769818822
5.5,0.18181818181818182,128.0,1.0,0.2,2.026044558940983e-5,0.7618919559039428,1.701241366
5.5,0.18181818181818182,128.0,1.0,0.25,1.9143179854398396e-5,0.824016506801019,1.46676164
5.5,0.18181818181818182,128.0,1.0,0.3,1.622193543390035e-5,0.8378124210889699,1.385608622
5.5,0.18181818181818182,128.0,1.0,0.35,1.1931156490431331e-5,0.789775802178777,1.294973892
5.5,0.18181818181818182,128.0,1.0,0.4,6.997004626125867e-6,0.661018584390476,1.201659997
5.5,0.18181818181818182,128.0,1.0,0.45,4.685694088485366e-6,0.7932855655945734,0.993192534
5.5,0.18181818181818182,128.0,1.0,0.5,0.0,0.0,0.072057988
5.5,0.18181818181818182,128.0,10.0,0.0,0.3863688857753252,0.8233341106161918,1.733883221
5.5,0.18181818181818182,128.0,10.0,0.05,0.34248586056982566,0.8627423480256358,1.754755374
5.5,0.18181818181818182,128.0,10.0,0.1,0.27290676824036025,0.9644826357180225,2.10831928
5.5,0.18181818181818182,128.0,10.0,0.15,0.19061213562415213,0.8738564410670779,3.02988831
5.5,0.18181818181818182,128.0,10.0,0.2,0.05858989362403011,1.412968623270422,9.911630269
5.5,0.18181818181818182,128.0,10.0,0.25,0.00034992287874323244,0.969586379652387,5.247301443
5.5,0.18181818181818182,128.0,10.0,0.3,0.0001022398375650369,0.7866731941907777,2.949752157
5.5,0.18181818181818182,128.0,10.0,0.35,5.004569985139515e-5,0.8061144057340316,1.9983622
5.5,0.18181818181818182,128.0,10.0,0.4,2.7937056091744836e-5,0.9026084652636481,1.491837002
5.5,0.18181818181818182,128.0,10.0,0.45,9.932792409423278e-6,0.7380099573640679,1.176784694
5.5,0.18181818181818182,128.0,10.0,0.5,0.0,0.0,0.07993221
5.5,0.18181818181818182,128.0,50.0,0.0,0.3933084729446773,0.8544942485755325,1.535608625
5.5,0.18181818181818182,128.0,50.0,0.05,0.3424442945181875,0.9864643998286349,1.690570817
5.5,0.18181818181818182,128.0,50.0,0.1,0.26635262246165015,0.9390240612505707,2.1176692
5.5,0.18181818181818182,128.0,50.0,0.15,0.16632069400608307,0.9294366478307392,3.415427734
5.5,0.18181818181818182,128.0,50.0,0.2,0.0007251651818710761,0.9999132108657693,8.224808553
5.5,0.18181818181818182,128.0,50.0,0.25,0.00014314504272173778,0.8513277829182844,3.278364996
5.5,0.18181818181818182,128.0,50.0,0.3,6.461894977018425e-5,0.8096945368497616,2.237104778
5.5,0.18181818181818182,128.0,50.0,0.35,3.038521124840431e-5,0.7010313668160301,1.784807991
5.5,0.18181818181818182,128.0,50.0,0.4,2.1844004234359912e-5,0.9369628363566223,1.378556684
5.5,0.18181818181818182,128.0,50.0,0.45,6.412139649907427e-6,0.6043311417381947,1.181577499
5.5,0.18181818181818182,128.0,50.0,0.5,0.0,0.0,0.082344632
5.5,0.18181818181818182,128.0,Inf,0.0,0.4012848039287103,0.7373438766328233,1.461820566
5.5,0.18181818181818182,128.0,Inf,0.05,0.3478685233195687,0.1862318610806879,1.19994087
5.5,0.18181818181818182,128.0,Inf,0.1,0.26547353811194196,0.12450508364958424,1.850213503
5.5,0.18181818181818182,128.0,Inf,0.15,0.15472355545941238,0.718256581965504,3.146707479
5.5,0.18181818181818182,128.0,Inf,0.2,0.0005964698422331931,0.96640938120547,6.922633425
5.5,0.18181818181818182,128.0,Inf,0.25,0.0001491589997946495,0.9163727440897106,3.058082264
5.5,0.18181818181818182,128.0,Inf,0.3,5.952563179700994e-5,0.761166522363257,2.124573435
5.5,0.18181818181818182,128.0,Inf,0.35,2.9166809809280965e-5,0.6809503477186468,1.671332166
5.5,0.18181818181818182,128.0,Inf,0.4,2.1196879413164114e-5,0.9204528725067918,1.2992397
5.5,0.18181818181818182,128.0,Inf,0.45,6.268587523601176e-6,0.5986597437909039,1.109613637
5.5,0.18181818181818182,128.0,Inf,0.5,0.0,0.0,0.088641288
6.0,0.16666666666666666,32.0,0.1,0.0,2.0952149256461173e-6,0.8196273576702557,0.09210727
6.0,0.16666666666666666,32.0,0.1,0.05,1.888658471976941e-6,0.7379214335853984,0.088864457
6.0,0.16666666666666666,32.0,0.1,0.1,1.6419458271361394e-6,0.6527403115333786,0.084337126
6.0,0.16666666666666666,32.0,0.1,0.15,1.37084196094402e-6,0.5654052204182541,0.087691597
6.0,0.16666666666666666,32.0,0.1,0.2,2.135089093032718e-6,0.9336270387330494,0.079569989
6.0,0.16666666666666666,32.0,0.1,0.25,1.605466545641194e-6,0.763459621461132,0.080902913
6.0,0.16666666666666666,32.0,0.1,0.3,1.117150303016542e-6,0.5964309357764335,0.085189754
6.0,0.16666666666666666,32.0,0.1,0.35,1.3677823868471303e-6,0.8559173358069391,0.078569157
6.0,0.16666666666666666,32.0,0.1,0.4,7.076187407517872e-7,0.5534559601061693,0.082076528
6.0,0.16666666666666666,32.0,0.1,0.45,4.84811175405005e-7,0.5295805681268339,0.078029151
6.0,0.16666666666666666,32.0,0.1,0.5,0.0,0.0,0.008283065
6.0,0.16666666666666666,32.0,1.0,0.0,2.488596526783304e-5,0.7586207347951668,0.117451684
6.0,0.16666666666666666,32.0,1.0,0.05,2.255077170435494e-5,0.686320360739882,0.119384261
6.0,0.16666666666666666,32.0,1.0,0.1,2.984061837016754e-5,0.9292469034833972,0.1255576
6.0,0.16666666666666666,32.0,1.0,0.15,2.232951910166099e-5,0.7297650953661531,0.117748403
6.0,0.16666666666666666,32.0,1.0,0.2,2.4620397149900133e-5,0.8678207368467811,0.111276818
6.0,0.16666666666666666,32.0,1.0,0.25,2.4823980580857685e-5,0.9731785931363786,0.103137788
6.0,0.16666666666666666,32.0,1.0,0.3,1.3389140846004419e-5,0.6056599742787463,0.093866163
6.0,0.16666666666666666,32.0,1.0,0.35,1.055827331684666e-5,0.5779003535319149,0.091641227
6.0,0.16666666666666666,32.0,1.0,0.4,1.2215905781885488e-5,0.8661160104531083,0.080378995
6.0,0.16666666666666666,32.0,1.0,0.45,5.493193539155345e-6,0.5656483690600014,0.07303269
6.0,0.16666666666666666,32.0,1.0,0.5,0.0,0.0,0.0039549
6.0,0.16666666666666666,32.0,10.0,0.0,0.37886736926084247,0.8330804896744537,0.111629979
6.0,0.16666666666666666,32.0,10.0,0.05,0.38603716847654607,0.7098976867586648,0.103743762
6.0,0.16666666666666666,32.0,10.0,0.1,0.3282562411401551,0.8410339351522245,0.107891859
6.0,0.16666666666666666,32.0,10.0,0.15,0.26389678801098826,0.9072859116604493,0.13607332
6.0,0.16666666666666666,32.0,10.0,0.2,0.18866025718689797,0.8685597949145696,0.179932761
6.0,0.16666666666666666,32.0,10.0,0.25,0.07616013512858312,0.9661817937205164,0.507411076
6.0,0.16666666666666666,32.0,10.0,0.3,0.0004028294405177395,0.9204003555160885,0.374173083
6.0,0.16666666666666666,32.0,10.0,0.35,0.00014269853673760263,0.9687448027894496,0.191514211
6.0,0.16666666666666666,32.0,10.0,0.4,4.928045956624305e-5,0.7200160997696415,0.13260355
6.0,0.16666666666666666,32.0,10.0,0.45,2.7346288309019378e-5,0.8241678066592409,0.094516545
6.0,0.16666666666666666,32.0,10.0,0.5,0.0,0.0,0.004179504
6.0,0.16666666666666666,32.0,50.0,0.0,0.38230296211959175,0.8846079800539641,0.105906526
6.0,0.16666666666666666,32.0,50.0,0.05,0.3897896259529876,0.7022950545965134,0.097279582
6.0,0.16666666666666666,32.0,50.0,0.1,0.3309844078818183,0.9428039255704457,0.108050859
6.0,0.16666666666666666,32.0,50.0,0.15,0.2638926757856547,0.7395780985863798,0.132224832
6.0,0.16666666666666666,32.0,50.0,0.2,0.17717959544013648,0.964301665193068,0.187913946
6.0,0.16666666666666666,32.0,50.0,0.25,0.002272666946389344,1.8105503440769484,0.642185728
6.0,0.16666666666666666,32.0,50.0,0.3,0.0001647885494131278,0.849036425504557,0.228758332
6.0,0.16666666666666666,32.0,50.0,0.35,7.170386002294559e-5,0.8232016423143514,0.157859297
6.0,0.16666666666666666,32.0,50.0,0.4,3.8056924832873894e-5,0.8277969001236463,0.109567022
6.0,0.16666666666666666,32.0,50.0,0.45,1.986379669494388e-5,0.8252224714441443,0.08521746
6.0,0.16666666666666666,32.0,50.0,0.5,0.0,0.0,0.004011157
6.0,0.16666666666666666,32.0,Inf,0.0,0.4137265608669762,0.8073458759877417,0.100001576
6.0,0.16666666666666666,32.0,Inf,0.05,0.4137300223213087,0.9127723744523086,0.079840468
6.0,0.16666666666666666,32.0,Inf,0.1,0.3554981822845247,0.7909146487627972,0.114433462
6.0,0.16666666666666666,32.0,Inf,0.15,0.2723506096194706,0.7027347132931849,0.293351366
6.0,0.16666666666666666,32.0,Inf,0.2,0.1665385245823211,0.9227908933021056,0.248755464
6.0,0.16666666666666666,32.0,Inf,0.25,0.0009823388226515408,0.9967340402001557,0.56021367
6.0,0.16666666666666666,32.0,Inf,0.3,0.0001498162605674476,0.8345470272802421,0.212957483
6.0,0.16666666666666666,32.0,Inf,0.35,7.943430083584484e-5,0.9618554185465792,0.137084975
6.0,0.16666666666666666,32.0,Inf,0.4,3.2983376642529366e-5,0.7580123992712697,0.107049155
6.0,0.16666666666666666,32.0,Inf,0.45,1.968407788862685e-5,0.8172198412892152,0.077465929
6.0,0.16666666666666666,32.0,Inf,0.5,0.0,0.0,0.008605995
6.0,0.16666666666666666,64.0,0.1,0.0,2.1014071337020474e-6,0.8201620277200519,0.339245978
6.0,0.16666666666666666,64.0,0.1,0.05,1.879856731922788e-6,0.7371610737963467,0.308961732
6.0,0.16666666666666666,64.0,0.1,0.1,1.619191535556336e-6,0.6507631093184595,0.328431175
6.0,0.16666666666666666,64.0,0.1,0.15,1.3364499705382605e-6,0.5623828900301462,0.330363699
6.0,0.16666666666666666,64.0,0.1,0.2,2.0530829445478747e-6,0.9267960140844773,0.31042603
6.0,0.16666666666666666,64.0,0.1,0.25,1.5154881675989549e-6,0.7558012407823171,0.314802792
6.0,0.16666666666666666,64.0,0.1,0.3,1.0281927509169379e-6,0.5886495714892143,0.325706307
6.0,0.16666666666666666,64.0,0.1,0.35,1.214733648734722e-6,0.8431758496188927,0.313301576
6.0,0.16666666666666666,64.0,0.1,0.4,5.911616955615038e-7,0.5433869210507962,0.320693233
6.0,0.16666666666666666,64.0,0.1,0.45,3.579611411323465e-7,0.5191857244239365,0.311511007
6.0,0.16666666666666666,64.0,0.1,0.5,0.0,0.0,0.02471785
6.0,0.16666666666666666,64.0,1.0,0.0,2.5149059353516872e-5,0.7643066719079125,0.456827451
6.0,0.16666666666666666,64.0,1.0,0.05,2.217796897173281e-5,0.678248302061453,0.466426295
6.0,0.16666666666666666,64.0,1.0,0.1,2.8462264337968455e-5,0.8992221081775386,0.452400798
6.0,0.16666666666666666,64.0,1.0,0.15,2.051618393270422e-5,0.6883165791421548,0.455251272
6.0,0.16666666666666666,64.0,1.0,0.2,2.1759039629967432e-5,0.7989786632926038,0.420295564
6.0,0.16666666666666666,64.0,1.0,0.25,2.1008652934308095e-5,0.8743115339216266,0.364333929
6.0,0.16666666666666666,64.0,1.0,0.3,1.8255822621438003e-5,0.899225708969074,0.343369336
6.0,0.16666666666666666,64.0,1.0,0.35,1.3856411882377393e-5,0.8570072899393095,0.360663028
6.0,0.16666666666666666,64.0,1.0,0.4,8.508959813315643e-6,0.724563734000405,0.301995736
6.0,0.16666666666666666,64.0,1.0,0.45,6.195772862687455e-6,0.8683916369484144,0.255495539
6.0,0.16666666666666666,64.0,1.0,0.5,0.0,0.0,0.017718153
6.0,0.16666666666666666,64.0,10.0,0.0,0.39412808800934956,0.7508788834176272,0.40406309
6.0,0.16666666666666666,64.0,10.0,0.05,0.36674085891528935,0.9941628230181188,0.395517571
6.0,0.16666666666666666,64.0,10.0,0.1,0.30306746595674583,0.7469132578435955,0.477438635
6.0,0.16666666666666666,64.0,10.0,0.15,0.2311765215750904,0.7626877330291215,0.611239566
6.0,0.16666666666666666,64.0,10.0,0.2,0.1402432393966125,0.8958877804568499,0.997445872
6.0,0.16666666666666666,64.0,10.0,0.25,0.0012836645873755144,1.1814448803323072,2.48836383
6.0,0.16666666666666666,64.0,10.0,0.3,0.00021299959106771234,0.9890886382244912,0.924572941
6.0,0.16666666666666666,64.0,10.0,0.35,8.638785672547741e-5,0.9433641787349087,0.589137698
6.0,0.16666666666666666,64.0,10.0,0.4,3.3479489504883394e-5,0.7560026223082439,0.441602095
6.0,0.16666666666666666,64.0,10.0,0.45,1.3038458355361545e-5,0.6493044567096987,0.331533222
6.0,0.16666666666666666,64.0,10.0,0.5,0.0,0.0,0.019768445
6.0,0.16666666666666666,64.0,50.0,0.0,0.39810739231374254,0.677651789516287,0.406517019
6.0,0.16666666666666666,64.0,50.0,0.05,0.36810332459025213,0.7512077574350906,0.406217616
6.0,0.16666666666666666,64.0,50.0,0.1,0.30067143535629065,0.9535327993798193,0.465084425
6.0,0.16666666666666666,64.0,50.0,0.15,0.219857049178264,0.9529911607664143,0.616337406
6.0,0.16666666666666666,64.0,50.0,0.2,0.08586287555651191,0.9834369683189847,1.823154026
6.0,0.16666666666666666,64.0,50.0,0.25,0.00030005947399094185,0.9909643966050772,1.167450486
6.0,0.16666666666666666,64.0,50.0,0.3,9.86106806639966e-5,0.8600632950128527,0.680191563
6.0,0.16666666666666666,64.0,50.0,0.35,4.0044729240124786e-5,0.6854181123286355,0.512319642
6.0,0.16666666666666666,64.0,50.0,0.4,2.8531922297192698e-5,0.9153581478136059,0.380488716
6.0,0.16666666666666666,64.0,50.0,0.45,1.2290025612384806e-5,0.8182940077223587,0.307925169
6.0,0.16666666666666666,64.0,50.0,0.5,0.0,0.0,0.020061957
6.0,0.16666666666666666,64.0,Inf,0.0,0.41372656086697457,0.8073458760032848,0.353684187
6.0,0.16666666666666666,64.0,Inf,0.05,0.3821841208069442,0.9159595967933587,0.591882254
6.0,0.16666666666666666,64.0,Inf,0.1,0.3061494501823076,0.3286545100333882,0.468709322
6.0,0.16666666666666666,64.0,Inf,0.15,0.21624537664851196,0.8576101956328519,0.667901008
6.0,0.16666666666666666,64.0,Inf,0.2,0.05903661322972935,0.5147598797228953,1.986026351
6.0,0.16666666666666666,64.0,Inf,0.25,0.0002723642562529752,0.961217602679713,1.069874714
6.0,0.16666666666666666,64.0,Inf,0.3,8.560085815432e-5,0.7701281453205956,0.650615756
6.0,0.16666666666666666,64.0,Inf,0.35,5.4449142707037675e-5,0.9450949189461564,0.45204357
6.0,0.16666666666666666,64.0,Inf,0.4,2.685280272901568e-5,0.8734411969334118,0.361336615
6.0,0.16666666666666666,64.0,Inf,0.45,1.214749056696967e-5,0.8108433249292456,0.289320382
6.0,0.16666666666666666,64.0,Inf,0.5,0.0,0.0,0.018324675
6.0,0.16666666666666666,128.0,0.1,0.0,2.102759031987881e-6,0.8202787122131424,1.288159986
6.0,0.16666666666666666,128.0,0.1,0.05,1.8741913826422323e-6,0.736671246393359,1.21467037
6.0,0.16666666666666666,128.0,0.1,0.1,1.6070808291216888e-6,0.6497083181448514,1.264996597
6.0,0.16666666666666666,128.0,0.1,0.15,1.319061177535999e-6,0.5608485431745591,1.280799015
6.0,0.16666666666666666,128.0,0.1,0.2,2.0126456814226246e-6,0.9234079495843238,1.215170171
6.0,0.16666666666666666,128.0,0.1,0.25,1.4718556841185518e-6,0.7520573435213836,1.237761679
6.0,0.16666666666666666,128.0,0.1,0.3,9.856065445214978e-7,0.5848842508209013,1.27139723
6.0,0.16666666666666666,128.0,0.1,0.35,1.1421306018423071e-6,0.837052449331622,1.21241113
6.0,0.16666666666666666,128.0,0.1,0.4,5.364555537448457e-7,0.538579017628616,1.262425692
6.0,0.16666666666666666,128.0,0.1,0.45,2.987609254645287e-7,0.5142420993106178,1.21447733
6.0,0.16666666666666666,128.0,0.1,0.5,0.0,0.0,0.10760254
6.0,0.16666666666666666,128.0,1.0,0.0,2.520690021248521e-5,0.7655546183390504,1.750137092
6.0,0.16666666666666666,128.0,1.0,0.05,2.1940302840683344e-5,0.6730836657060808,1.838130006
6.0,0.16666666666666666,128.0,1.0,0.1,2.7748687278001402e-5,0.8835219881856801,1.760406515
6.0,0.16666666666666666,128.0,1.0,0.15,1.9644167330774766e-5,0.668027348557233,1.803508492
6.0,0.16666666666666666,128.0,1.0,0.2,2.0447539934936936e-5,0.766560797522533,1.648108822
6.0,0.16666666666666666,128.0,1.0,0.25,1.9329700288917452e-5,0.8291070723790765,1.433541056
6.0,0.16666666666666666,128.0,1.0,0.3,1.6385866046155607e-5,0.8428472186209371,1.345123972
6.0,0.16666666666666666,128.0,1.0,0.35,1.20525483559983e-5,0.7941144044890038,1.272469984
6.0,0.16666666666666666,128.0,1.0,0.4,7.065626260279097e-6,0.6639955805841512,1.192025548
6.0,0.16666666666666666,128.0,1.0,0.45,4.725877563819254e-6,0.7953712123872511,0.974911022
6.0,0.16666666666666666,128.0,1.0,0.5,0.0,0.0,0.077352832
6.0,0.16666666666666666,128.0,10.0,0.0,0.39990771584741497,0.79405497753815,1.58137117
6.0,0.16666666666666666,128.0,10.0,0.05,0.3571397984400312,0.792175953917007,1.641805672
6.0,0.16666666666666666,128.0,10.0,0.1,0.29067646748194215,0.7202855923854612,1.98711675
6.0,0.16666666666666666,128.0,10.0,0.15,0.21455731808293407,0.7915390606458295,2.585767641
6.0,0.16666666666666666,128.0,10.0,0.2,0.11175404009336382,0.9704224778550596,5.091694962
6.0,0.16666666666666666,128.0,10.0,0.25,0.0005744067322766972,0.9712235379075184,7.023180868
6.0,0.16666666666666666,128.0,10.0,0.3,0.0001377502395976696,0.8214202368011191,3.236250206
6.0,0.16666666666666666,128.0,10.0,0.35,7.362219969131898e-5,0.979061115815159,2.116703622
6.0,0.16666666666666666,128.0,10.0,0.4,2.786293162479732e-5,0.7667953990258557,1.583864075
6.0,0.16666666666666666,128.0,10.0,0.45,1.3042898538796865e-5,0.8426462015323286,1.184423709
6.0,0.16666666666666666,128.0,10.0,0.5,0.0,0.0,0.079122608
6.0,0.16666666666666666,128.0,50.0,0.0,0.40598854335112056,0.9346798239895371,1.456598446
6.0,0.16666666666666666,128.0,50.0,0.05,0.35689706277594596,0.9681535519512341,1.586725902
6.0,0.16666666666666666,128.0,50.0,0.1,0.28469749669920025,0.7140249347042937,2.012943564
6.0,0.16666666666666666,128.0,50.0,0.15,0.19509536843605246,0.8888755956845684,2.807147942
6.0,0.16666666666666666,128.0,50.0,0.2,0.011504779133676257,4.45216414466926,9.764858214
6.0,0.16666666666666666,128.0,50.0,0.25,0.0002017877904139043,0.9235574010120067,3.808925749
6.0,0.16666666666666666,128.0,50.0,0.3,7.113626578036757e-5,0.7549613936340456,2.457969362
6.0,0.16666666666666666,128.0,50.0,0.35,4.7434172410139835e-5,0.9614041574329223,1.780579823
6.0,0.16666666666666666,128.0,50.0,0.4,1.7389688927776134e-5,0.6679972666530772,1.485334619
6.0,0.16666666666666666,128.0,50.0,0.45,7.65975441869153e-6,0.6540480419301556,1.173002051
6.0,0.16666666666666666,128.0,50.0,0.5,0.0,0.0,0.082798896
6.0,0.16666666666666666,128.0,Inf,0.0,0.4137265608669781,0.8073458759716434,1.37943154
6.0,0.16666666666666666,128.0,Inf,0.05,0.3616657034495992,0.7025855633369105,1.679476959
6.0,0.16666666666666666,128.0,Inf,0.1,0.28465470893233413,0.9055153396453353,1.676473941
6.0,0.16666666666666666,128.0,Inf,0.15,0.18604790043205588,0.699461894801412,2.698100577
6.0,0.16666666666666666,128.0,Inf,0.2,0.003980078983551901,2.5997845855022828,9.309518384
6.0,0.16666666666666666,128.0,Inf,0.25,0.00018845102275526026,0.9042443342558825,3.540630912
6.0,0.16666666666666666,128.0,Inf,0.3,8.580959250650564e-5,0.9343182956578698,2.245133655
6.0,0.16666666666666666,128.0,Inf,0.35,4.503133334563681e-5,0.9275956979363434,1.668421314
6.0,0.16666666666666666,128.0,Inf,0.4,1.675030094492909e-5,0.6506240665593431,1.408455731
6.0,0.16666666666666666,128.0,Inf,0.45,7.4750738787057285e-6,0.6473770191568355,1.120451806
6.0,0.16666666666666666,128.0,Inf,0.5,0.0,0.0,0.075576316
6.5,0.15384615384615385,32.0,0.1,0.0,2.0952529736060407e-6,0.819630643737831,0.080105331
6.5,0.15384615384615385,32.0,0.1,0.05,1.8886926701547859e-6,0.7379243861680611,0.090513941
6.5,0.15384615384615385,32.0,0.1,0.1,1.6419767621683456e-6,0.65274299539251,0.082264248
6.5,0.15384615384615385,32.0,0.1,0.15,1.3708698423063756e-6,0.5654076639323143,0.081793269
6.5,0.15384615384615385,32.0,0.1,0.2,2.1351364392905927e-6,0.9336309672922399,0.08361007
6.5,0.15384615384615385,32.0,0.1,0.25,1.6055067308662515e-6,0.7634630233430385,0.08286092
6.5,0.15384615384615385,32.0,0.1,0.3,1.1171820977639537e-6,0.5964336971381959,0.081391499
6.5,0.15384615384615385,32.0,0.1,0.35,1.3678260744801379e-6,0.8559209415009954,0.080820809
6.5,0.15384615384615385,32.0,0.1,0.4,7.07644367324899e-7,0.5534581518938255,0.084405507
6.5,0.15384615384615385,32.0,0.1,0.45,4.848307583178199e-7,0.5295821529007029,0.075818953
6.5,0.15384615384615385,32.0,0.1,0.5,0.0,0.0,0.005482207
6.5,0.15384615384615385,32.0,1.0,0.0,2.5037131554651397e-5,0.7618812106028411,0.118898465
6.5,0.15384615384615385,32.0,1.0,0.05,2.2687496263493967e-5,0.689265770029526,0.122966966
6.5,0.15384615384615385,32.0,1.0,0.1,3.0019809786408812e-5,0.9331151725294291,0.118134318
6.5,0.15384615384615385,32.0,1.0,0.15,2.2472627686068497e-5,0.7329919043040323,0.117286978
6.5,0.15384615384615385,32.0,1.0,0.2,2.4784308834225803e-5,0.8716886534721623,0.109178668
6.5,0.15384615384615385,32.0,1.0,0.25,2.4996499009630874e-5,0.977532914285806,0.10371902
6.5,0.15384615384615385,32.0,1.0,0.3,1.3490320119376341e-5,0.6085385523746012,0.098014923
6.5,0.15384615384615385,32.0,1.0,0.35,1.06395384029289e-5,0.5805134359377082,0.092506209
6.5,0.15384615384615385,32.0,1.0,0.4,1.2304650707360754e-5,0.8693088910054375,0.075474081
6.5,0.15384615384615385,32.0,1.0,0.45,5.531159556890956e-6,0.5672917896943677,0.074397185
6.5,0.15384615384615385,32.0,1.0,0.5,0.0,0.0,0.003773829
6.5,0.15384615384615385,32.0,10.0,0.0,0.3902615318881827,0.8889632691139182,0.101002225
6.5,0.15384615384615385,32.0,10.0,0.05,0.39729692059010885,0.7041790346956622,0.096654246
6.5,0.15384615384615385,32.0,10.0,0.1,0.3409814442673538,0.7677669313205238,0.105871323
6.5,0.15384615384615385,32.0,10.0,0.15,0.2791459223859164,0.971319656930536,0.117378937
6.5,0.15384615384615385,32.0,10.0,0.2,0.20879471942481315,0.8956656372993699,0.157442807
6.5,0.15384615384615385,32.0,10.0,0.25,0.11578102148466277,0.9054755631879297,0.30556288
6.5,0.15384615384615385,32.0,10.0,0.3,0.0007193992457311085,0.9922381739518545,0.509608869
6.5,0.15384615384615385,32.0,10.0,0.35,0.0001838135495757968,0.9822033408657059,0.21634434
6.5,0.15384615384615385,32.0,10.0,0.4,6.96666052050461e-5,0.8528519582243862,0.140062672
6.5,0.15384615384615385,32.0,10.0,0.45,2.612567541837005e-5,0.6792822767377988,0.096015828
6.5,0.15384615384615385,32.0,10.0,0.5,0.0,0.0,0.008458527
6.5,0.15384615384615385,32.0,50.0,0.0,0.393266875241483,0.6317351099138779,0.103145381
6.5,0.15384615384615385,32.0,50.0,0.05,0.400604831416532,0.7438578463891954,0.093095025
6.5,0.15384615384615385,32.0,50.0,0.1,0.34332559364912024,0.911462819579989,0.099164529
6.5,0.15384615384615385,32.0,50.0,0.15,0.27910975858475634,0.8248712006858616,0.124535952
6.5,0.15384615384615385,32.0,50.0,0.2,0.19991752275425487,0.8585622343620924,0.170064948
6.5,0.15384615384615385,32.0,50.0,0.25,0.04345051659207802,2.7874204924907553,0.649024253
6.5,0.15384615384615385,32.0,50.0,0.3,0.0002212247428353419,0.8724102447805911,0.27487242
6.5,0.15384615384615385,32.0,50.0,0.35,7.860034696851707e-5,0.7692478462888767,0.16571987
6.5,0.15384615384615385,32.0,50.0,0.4,3.817576625272265e-5,0.7352600851996671,0.117833679
6.5,0.15384615384615385,32.0,50.0,0.45,2.5407132792392007e-5,0.9528264399842123,0.08846781
6.5,0.15384615384615385,32.0,50.0,0.5,0.0,0.0,0.0043904
6.5,0.15384615384615385,32.0,Inf,0.0,0.4240914922286261,0.9405593739558737,0.088647782
6.5,0.15384615384615385,32.0,Inf,0.05,0.4240901218111079,0.8933286148704589,0.072768062
6.5,0.15384615384615385,32.0,Inf,0.1,0.3678135400714892,0.7509678935219144,0.056419448
6.5,0.15384615384615385,32.0,Inf,0.15,0.2904804637422835,0.860688539370269,0.290341476
6.5,0.15384615384615385,32.0,Inf,0.2,0.19351915381027995,0.9671235394353994,0.209446432
6.5,0.15384615384615385,32.0,Inf,0.25,0.01589985312741024,5.062866697746922,0.610075363
6.5,0.15384615384615385,32.0,Inf,0.3,0.00020517926460020491,0.8230131501292819,0.247427114
6.5,0.15384615384615385,32.0,Inf,0.35,7.872093625919671e-5,0.8193384317744421,0.145034496
6.5,0.15384615384615385,32.0,Inf,0.4,4.983911935422938e-5,0.9931806673851135,0.103236604
6.5,0.15384615384615385,32.0,Inf,0.45,2.5082970675976343e-5,0.9419650235919692,0.082811891
6.5,0.15384615384615385,32.0,Inf,0.5,0.0,0.0,0.003757488
6.5,0.15384615384615385,64.0,0.1,0.0,2.1014450911909167e-6,0.8201653038511901,0.338544747
6.5,0.15384615384615385,64.0,0.1,0.05,1.8798910933364796e-6,0.7371640435133839,0.310785329
6.5,0.15384615384615385,64.0,0.1,0.1,1.6192229173788492e-6,0.6507658401926266,0.322767537
6.5,0.15384615384615385,64.0,0.1,0.15,1.3364784868138063e-6,0.5623854026903271,0.325929796
6.5,0.15384615384615385,64.0,0.1,0.2,2.0531315762742676e-6,0.9268000807224694,0.311662369
6.5,0.15384615384615385,64.0,0.1,0.25,1.5155292691697413e-6,0.7558047580383963,0.316490652
6.5,0.15384615384615385,64.0,0.1,0.3,1.0282247888776679e-6,0.5886523941734072,0.328878828
6.5,0.15384615384615385,64.0,0.1,0.35,1.2147764597005062e-6,0.8431794449711193,0.31343897
6.5,0.15384615384615385,64.0,0.1,0.4,5.911854090269651e-7,0.5433889940378238,0.323915935
6.5,0.15384615384615385,64.0,0.1,0.45,3.5797720472006065e-7,0.5191870576232013,0.309078357
6.5,0.15384615384615385,64.0,0.1,0.5,0.0,0.0,0.029977045
6.5,0.15384615384615385,64.0,1.0,0.0,2.5301118375646884e-5,0.7675773196377241,0.455794442
6.5,0.15384615384615385,64.0,1.0,0.05,2.2313563198345234e-5,0.6811822339795336,0.470206681
6.5,0.15384615384615385,64.0,1.0,0.1,2.8637521794719934e-5,0.9030549654281449,0.453031363
6.5,0.15384615384615385,64.0,1.0,0.15,2.0653252981630128e-5,0.6914801758064304,0.459697387
6.5,0.15384615384615385,64.0,1.0,0.2,2.191205968915218e-5,0.8027204070415981,0.427478166
6.5,0.15384615384615385,64.0,1.0,0.25,2.1164083071509123e-5,0.8784371864044973,0.365122777
6.5,0.15384615384615385,64.0,1.0,0.3,1.8395990874970747e-5,0.9033738988929669,0.343155415
6.5,0.15384615384615385,64.0,1.0,0.35,1.3964040309637593e-5,0.8606700886173869,0.352346748
